ra,dec,e1,e2,w,z_src
221.073474203,-1.13036297123,-0.1434,-0.3595,7.1116,0.67
222.980935178,2.06909913682,-0.1867,0.4676,1.8239,0.12
215.526832012,-0.932782741428,-0.0108,-0.1774,15.4864,0.49
219.661892295,1.63890455153,0.1253,-0.0358,14.9992,0.75
216.697056941,-0.461887901636,-0.2042,0.4842,3.8369,0.83
221.064659504,2.43870573012,0.0221,0.5546,15.563,0.31
222.414697402,-1.15469479712,-0.2907,0.4924,4.8022,0.14
219.871058586,-1.05494040593,-0.4825,0.0743,0.2712,0.57
215.996919548,-2.65844813573,0.1464,0.307,14.2765,0.85
221.004423179,1.2559250248,-0.3593,0.1675,2.3932,0.74
213.820541017,2.37909477413,-0.4014,0.3224,4.0614,1.07
215.409107163,-1.90996221289,0.3082,0.0238,14.2165,0.13
218.892887856,-2.27795053033,-0.0059,-0.0286,12.5502,0.83
222.994301171,-1.5959041034,-0.5712,-0.4751,6.7002,0.3
219.724412298,-0.188705431687,0.3347,-0.253,4.2226,0.39
213.373991052,-0.715466246166,0.1416,-0.5885,4.724,0.62
213.147187858,1.06837309428,-0.12,-0.08,15.563,0.08
219.128587932,0.588812903174,-0.095,-0.0037,15.4795,0.29
223.725073661,-0.841642999119,0.2078,-0.1399,13.1637,0.47
210.700859624,0.982346890739,0.1857,0.2685,10.4037,0.76
212.220854507,2.10416580899,0.0823,0.2026,5.0662,0.33
213.282137093,1.62941073282,0.1895,-0.027,10.9038,0.39
212.137289154,1.86782071388,0.2797,-0.587,10.4662,0.29
223.610213996,1.39098734688,0.0199,0.0576,10.3914,0.63
219.310416789,0.145617092184,0.3159,-0.0268,15.472,0.63
215.006937387,-0.561887967027,-0.023,-0.1455,13.3327,0.25
213.210629696,-0.968313973603,-0.1295,0.1628,14.8127,0.6
214.570261822,2.66551658339,0.1993,0.1218,11.9777,0.79
213.4352047,-2.03872894382,0.1914,0.1915,12.8334,0.3
223.202420784,2.47528905361,-0.4989,0.1753,14.9819,0.83
219.613429828,1.00093148484,-0.5783,-0.3384,11.3358,0.46
212.438599406,2.51444287615,0.0043,-0.0082,15.4495,0.26
223.034055019,1.37979281595,0.1192,-0.0989,15.1996,0.66
215.496444667,-1.85399737328,-0.6158,-0.3023,15.563,0.17
223.898837503,1.88616428064,0.0363,-0.0116,15.4378,0.66
217.168457632,1.19553233672,0.4109,-0.0628,14.5832,0.77
212.114519074,-0.127837326555,0.2916,-0.4204,1.6123,0.86
220.350973725,-2.15114471103,-0.0778,0.3236,8.6192,0.53
217.992963125,1.01332524886,-0.2804,-0.3629,11.4633,0.35
215.279408165,1.6417828418,0.0729,-0.0138,15.3557,0.04
219.48434213,-0.668976913662,0.2222,0.6562,0.7875,0.25
214.570075031,1.46136038903,0.5904,0.1605,2.8226,0.74
223.347122635,0.029920235223,-0.2041,0.2746,13.8378,0.65
223.882180676,0.86095585402,0.1316,-0.2093,14.5236,0.51
216.897126747,-2.63757470342,-0.202,-0.4947,0.9022,1.29
211.922517461,-1.37390159795,0.5752,-0.0453,0.2452,0.57
222.754576511,0.066137910316,0.1225,-0.2139,15.4742,0.16
222.060008522,0.364728811502,-0.2404,0.0611,10.8353,0.82
211.875806432,-1.9385639467,0.3096,-0.0818,14.399,0.21
215.708630535,-0.201975868541,-0.0587,0.2293,2.6501,0.16
214.447948387,-2.27497177319,-0.5268,0.3017,13.8782,1.14
217.15701093,-1.32547830671,-0.4141,-0.1302,1.3025,0.12
212.504838064,0.630921483144,-0.0863,0.1225,14.9997,0.09
218.310618573,-2.29930751711,-0.2698,0.4279,15.4167,0.62
215.538763713,2.66533570252,0.8095,-0.0013,4.6874,0.21
221.812069562,-1.04136534253,0.4662,0.3212,14.6232,0.72
215.183768587,1.62064858132,-0.3484,0.084,2.9315,0.62
211.875821293,-2.08162453535,-0.5237,0.1204,15.1064,0.44
214.857976641,-0.554372370237,0.3563,-0.5386,5.5313,0.27
216.432453181,-1.33245276845,-0.7339,0.2023,15.1028,0.25
210.899543513,0.306213010732,0.0381,0.0757,10.6039,1.06
221.744073439,1.23407051267,0.4507,0.0489,3.4773,0.76
213.20676073,-2.17955518208,0.3925,0.1502,4.5975,0.2
217.451210228,1.05291370566,0.0413,-0.2475,12.4833,0.14
217.193157948,-0.066092899284,-0.0025,-0.0074,0.5237,0.67
221.358298459,-1.67673414541,-0.0724,0.115,14.0965,1.29
214.7824448,-1.76703025498,0.0912,-0.108,1.6719,0.39
223.094856819,-1.23668706542,-0.3227,-0.2784,0.4101,0.61
222.081365942,0.852738467357,-0.0185,0.2334,15.1258,0.46
217.938619828,2.64602729776,0.158,-0.0733,11.9444,0.81
224.248895666,1.79710962344,0.226,-0.5839,15.5597,0.44
220.324458409,-1.33386361854,0.3213,0.1182,14.2444,0.31
220.074077884,-0.046801086351,0.0,0.02,15.563,0.02
217.585150333,2.71658417641,0.543,0.06,4.6145,0.33
214.207864695,-0.806868976768,-0.1634,0.2359,8.8123,0.47
222.604484998,-0.986731012627,0.5006,-0.3221,6.3672,0.21
219.995700985,2.37264188876,-0.076,0.654,11.0029,0.79
221.226364024,-2.50147816604,-0.5218,0.3508,8.6316,0.79
220.068325079,1.2808173515,0.0917,-0.3417,15.5051,0.43
220.769904619,1.79045368598,0.043,0.2403,14.8229,0.76
221.879328928,-1.55452410657,-0.2436,-0.178,15.4855,0.31
220.300184494,2.86093368932,0.0567,-0.2444,5.2916,0.88
220.532411251,0.729777565372,-0.3998,0.3514,12.4621,0.1
213.20375942,1.30850555864,-0.6372,-0.2075,4.437,0.36
212.950748652,0.163957365584,-0.4071,0.0197,0.5908,0.57
218.089261654,2.66377055905,-0.0906,-0.3995,0.7546,0.88
218.762117054,0.534715501507,0.0514,0.579,14.678,0.49
222.770208202,0.833360885091,0.5615,0.2283,14.666,0.21
219.249257774,0.39055288455,-0.1292,-0.014,10.5489,0.54
219.687696928,2.06848095071,-0.1744,0.3598,3.5951,1.14
218.12587313,-0.678500876147,-0.105,0.5033,12.0327,0.11
223.766711125,2.20946758367,-0.0982,0.6745,10.5016,0.66
213.602512228,0.657951295205,-0.1492,-0.0024,1.1047,0.17
224.032072476,2.04511031803,0.1468,-0.0719,9.205,0.21
212.676829775,-1.28881969246,0.2408,-0.6355,2.6364,0.47
223.779121144,0.561966759118,-0.3045,0.3498,10.8477,0.12
224.954150173,0.541247282761,0.138,-0.0603,2.5808,0.21
212.058641505,-1.1297521815,-0.1428,-0.0066,10.7409,0.26
221.304566491,2.26750190474,-0.4659,0.2831,9.0662,0.52
211.642473572,1.78241087988,-0.5691,-0.1701,0.2245,0.63
218.965365128,-1.47811492529,-0.0929,0.0036,6.2155,0.39
221.407653596,-2.13373248208,-0.6789,-0.3505,13.902,0.74
210.150968759,-2.20529863,-0.2587,0.4318,3.6431,0.76
213.357463492,-2.28349946422,0.1014,-0.2616,13.7416,0.12
210.822672675,1.30546986721,0.4019,0.4585,1.1312,0.25
214.858700414,-2.99238559368,-0.0142,0.0839,14.3566,0.73
218.22215189,-1.13372464329,-0.48,0.2,15.563,0.43
219.279349178,1.6215616899,-0.0452,-0.0433,15.1627,0.25
216.086888637,0.286144215331,0.1361,-0.1054,15.2531,0.42
218.840842089,-1.69408922321,0.7491,-0.2095,14.5229,0.78
218.610826148,-0.745998041439,0.057,0.0601,14.1072,0.2
218.216431902,-0.428552473503,0.5463,0.2927,5.7279,1.29
211.69587219,-2.38522911977,0.1221,0.1715,15.4174,0.64
210.401051272,-2.26710622042,0.5886,0.1413,2.7785,0.48
222.833242707,-1.63294582994,0.3267,0.277,13.5579,0.7
211.687131745,0.295469844685,0.5578,0.3073,1.2908,0.5
218.713794051,-1.01443155589,0.2089,0.5259,9.8566,0.66
221.379193328,1.65397117129,-0.1754,-0.1806,11.588,0.47
221.51128381,1.20607412503,-0.0144,0.0885,13.0117,0.82
223.383528106,0.905354561756,0.0374,-0.4228,1.1207,0.39
214.668648666,0.856260218331,0.5226,-0.3477,13.9632,0.57
216.992497722,0.328522626753,0.1065,-0.0714,11.5838,0.32
222.783509575,0.708147112079,-0.1157,-0.0686,15.5629,0.46
224.51734924,0.170453785758,-0.0259,0.2384,1.6673,0.47
220.242061057,2.52163383513,-0.2419,0.2648,9.2255,0.49
222.188364634,2.75842469449,-0.0085,-0.0188,14.6805,0.24
222.553587793,2.78044188853,0.1532,-0.0789,14.3709,0.76
218.092786768,2.28305870253,-0.1143,0.3652,3.8765,0.74
217.586488032,-0.738177464627,-0.0089,-0.0392,14.5785,0.23
218.681857365,-0.737731476834,0.2859,-0.1245,15.0533,0.22
224.89097701,-2.53312009423,-0.3026,0.111,3.2788,0.9
213.11249869,-2.60107449036,0.3177,-0.078,14.1139,0.44
212.302454385,-1.11649574805,-0.0149,0.0942,14.7025,0.64
215.114317213,-0.266663657209,0.6454,-0.3736,14.1324,0.57
216.202452194,-0.397502295562,0.5722,-0.1174,5.7156,0.9
217.517686647,-1.80513486371,-0.2813,0.3962,14.9375,0.67
222.037504225,-0.524665767902,-0.6319,0.2025,4.579,0.9
217.289928224,2.4779990793,0.0016,0.1042,13.5473,0.65
215.038130575,2.55488847819,-0.4462,0.6194,4.4583,1.3
216.857049541,-2.47726931655,-0.2423,0.0485,10.465,0.22
222.68079137,-1.50707427423,-0.1436,0.1415,13.7951,0.56
219.998795298,2.08583821059,0.3381,-0.6437,0.3429,0.12
214.352780475,-1.5446105826,-0.1283,0.1189,13.3844,0.65
219.866913269,-1.47447590531,-0.1934,0.2401,13.0814,0.19
219.98426651,-1.5811919877,0.0262,-0.0843,0.3805,0.46
217.374842809,2.8061482473,0.212,-0.061,10.6809,0.73
223.245977384,0.875225109037,0.1954,-0.2104,10.648,0.86
222.914611638,-0.322895123602,0.3382,0.0233,0.9929,0.63
224.721878972,-2.75760690497,-0.0909,-0.1663,9.6451,0.17
213.269119602,-0.479385475598,0.006,0.0792,1.6238,0.57
217.560257624,-0.900808111028,0.5145,-0.3028,7.2846,0.68
219.417922877,0.06862687404,-0.4997,-0.4004,11.9399,0.17
216.883160212,-2.43078352072,-0.1027,0.2413,13.5741,0.42
213.028819694,-0.0426816811,0.2876,-0.4357,2.0519,0.62
223.140139211,-0.964640580867,-0.1385,-0.0471,15.5042,0.31
212.458864162,-0.871593338751,0.0888,-0.5358,11.6977,0.46
212.638177303,-1.98803220758,-0.0859,-0.24,15.4039,0.69
223.301772188,-2.41787912837,-0.2347,0.6267,11.5944,0.22
224.420818541,1.26443241184,0.1853,0.1521,0.8356,0.54
217.519013909,-0.769356212511,0.0716,-0.2563,15.4614,0.27
215.563186766,-0.725794140173,0.2463,0.3714,15.2062,0.48
214.343977179,2.06226898926,0.018,0.2355,15.3003,0.4
222.283643799,2.27424449931,-0.4536,-0.3424,7.0278,0.64
211.470005179,0.053912383171,-0.3361,-0.2101,14.8974,0.39
215.524556126,0.806678272771,-0.6169,-0.444,14.1754,0.39
218.549032275,-1.98437613351,0.0052,0.2009,14.4724,0.64
216.708039346,1.83590486054,-0.1501,0.5106,14.3634,0.21
216.600989142,0.615387471974,-0.1165,-0.1592,13.6946,0.67
213.643518816,2.572020625,0.3419,0.0393,14.4647,0.53
210.756303835,-0.546194751144,0.1658,0.6789,3.95,0.78
218.453772797,1.56001760429,0.0019,0.5273,15.5307,0.45
220.301900077,0.068769394733,-0.06,0.328,14.5884,0.67
223.752589908,2.30809581858,-0.0857,0.2422,15.4691,0.4
222.318707926,-1.25711007763,-0.018,-0.0661,6.8573,0.3
212.010365352,-1.53299625742,0.4109,0.2346,1.6349,0.73
212.14442715,-2.85695946251,-0.0245,-0.0802,13.2065,0.48
224.081891398,-1.57457882124,-0.0599,0.5077,10.5187,0.17
216.571791849,0.473782280205,-0.0773,-0.0715,12.7597,0.12
214.090475535,-2.1597569436,0.6444,0.1447,5.1851,0.18
218.103247482,-0.145929053613,-0.06,-0.04,15.563,0.26
216.473763547,1.56883570657,0.4151,0.4307,6.2738,0.11
211.032574737,1.21574456384,0.027,-0.2076,12.8765,0.19
214.170436826,-0.250546729124,-0.1089,-0.3011,4.6386,0.19
215.022106724,0.260578783714,-0.1826,0.6476,7.1244,0.52
212.327689634,-0.256885629107,-0.5625,0.3429,1.12,0.32
213.659442111,0.343985265,-0.385,0.1987,14.7452,0.26
213.331623938,-2.08292292551,-0.4562,-0.1641,3.7394,0.15
223.726693415,1.726480789,0.1975,0.4866,0.7569,0.73
220.381743929,-1.67590074423,0.0,0.2089,13.0828,0.57
215.47742779,-1.56258477606,0.3403,-0.5045,0.3983,0.9
224.482486068,-2.24654993039,0.1328,-0.3562,14.5063,0.26
224.20425981,1.02784385984,0.1107,-0.1581,8.1486,0.67
217.784328806,-1.16766860647,0.5428,0.0962,9.7284,0.33
218.515336675,-2.20728849208,0.2116,-0.6403,0.3854,0.88
220.156763388,-2.15308276817,-0.4458,-0.1809,14.9701,0.39
211.053649462,-1.29303986861,0.3818,-0.0186,0.375,0.61
214.181190344,0.314088009126,-0.5809,-0.006,7.5208,0.89
223.810312012,0.332900209407,-0.3815,0.3069,3.0749,0.11
213.457475029,1.86232622798,0.596,0.4044,13.3011,0.26
215.427542654,1.25835773287,0.3273,-0.4351,12.8199,0.75
213.254151379,-1.55525537195,-0.0361,-0.6135,8.0459,0.79
213.134129366,0.521107327804,-0.2141,-0.4416,0.1815,1.3
216.603564899,-1.47276538006,-0.0223,0.1585,0.919,0.57
223.373874428,1.75818408743,0.4351,0.3646,15.5081,0.26
212.956984714,-0.307929774221,0.3006,0.0521,15.3366,0.09
215.053280375,1.80469061631,-0.2144,0.4624,9.0372,0.66
213.979864532,1.4404381535,0.3759,-0.0307,6.7769,0.47
224.855016578,-2.9780205879,0.4543,0.1344,9.8245,0.39
222.786921621,-2.15006998196,0.2323,0.0261,12.124,0.59
221.123950997,1.81897143041,0.1831,0.5538,14.7692,0.46
216.324361274,1.39503049283,-0.2656,0.3662,0.6399,0.28
214.72538454,-1.65019094715,0.0388,-0.0446,15.3603,0.68
218.455190789,1.30008512754,-0.1091,-0.3478,11.0081,0.12
212.400792483,2.59040851141,0.1223,0.44,14.596,0.68
213.92237537,1.71625322256,-0.3905,0.0561,4.9057,0.56
216.042256545,-2.79067138824,0.14,-0.06,15.563,0.23
214.937269532,2.75816645558,-0.2622,-0.1448,15.563,0.28
219.820970628,-2.47120868925,-0.2281,0.0407,15.4934,0.52
218.916709403,-2.85371381068,-0.1255,-0.6031,7.5863,0.33
222.97984422,0.287009451096,-0.4262,-0.3332,0.5469,0.11
215.179679588,0.496984840955,-0.0309,-0.0412,10.3775,0.57
218.891529807,0.087635430496,0.2155,-0.2229,15.4928,0.3
221.446869594,0.840358043039,-0.1284,-0.1225,15.5575,0.22
211.321573595,0.873662058594,0.0431,0.5143,5.5923,0.16
223.796009731,1.89079321,0.519,0.0813,3.5813,0.47
217.549278712,2.8739705559,0.0021,0.2364,14.4601,0.14
215.65155791,2.72101743913,0.2853,0.1176,12.3635,0.11
222.923258661,-2.33957611354,-0.1761,0.034,14.7578,0.66
222.556836776,-0.427604012167,-0.4447,0.3195,14.9812,0.53
216.103296001,0.938928714146,-0.3234,-0.6419,0.7031,0.83
216.305190722,1.14646643587,0.1249,0.122,7.1466,0.9
211.473819956,0.639795659697,-0.1484,-0.1505,1.6541,0.5
215.164237779,0.682479306366,0.3063,0.3308,15.1378,0.87
212.374924873,-2.83886040094,0.2431,0.5939,10.0572,0.78
217.794936052,-1.6300569645,0.2827,0.2309,12.5082,0.11
217.842211453,-1.73682890116,-0.3063,-0.2909,1.84,0.15
218.096972421,2.01658905022,0.0706,0.1184,10.2608,0.18
219.388165837,-1.60909539447,0.0323,-0.4583,3.6081,0.1
220.03651261,0.819119419127,-0.4183,-0.5159,13.6062,0.3
213.690616531,-1.46280498332,0.1424,0.0454,15.5406,0.36
210.269230637,2.82657309716,-0.228,-0.3423,6.3493,0.48
220.138159829,0.149033424021,0.1747,-0.4964,2.4722,0.9
214.360621151,-0.423521825322,-0.5307,0.0821,1.511,0.74
220.473454105,0.698274256146,0.2121,0.208,9.9594,0.14
218.658557738,-1.48203148741,-0.2786,0.1485,2.2565,0.57
218.461095031,0.679485445431,0.1828,0.4982,14.8538,0.53
217.749427152,2.50976442645,-0.0636,-0.2262,15.0847,0.75
221.055059556,-0.083851217604,-0.0146,0.1285,2.4337,1.3
212.84692487,2.3121466937,0.2336,0.217,5.5819,0.62
218.25158981,-0.98672783866,-0.224,0.5684,6.2567,1.09
219.655577458,-2.4401829363,-0.2794,-0.1328,7.8738,0.79
210.850980007,0.988191634918,-0.2574,0.5871,0.0529,0.33
220.995334084,1.84472237773,0.1356,0.0078,14.6834,0.73
215.302422513,-2.37412643438,-0.0855,0.0373,15.5627,0.32
220.874614776,2.5583554007,-0.0071,-0.1711,15.441,0.14
220.05096758,1.2265805159,-0.5088,-0.299,1.4122,0.86
215.536220041,-0.442486323982,-0.4685,-0.188,11.3708,0.73
215.558420359,2.74138328554,-0.1826,-0.3034,5.8735,0.83
211.59868033,0.542856195397,-0.1566,-0.1396,11.4894,0.8
220.55960854,1.93703733677,-0.0735,0.2045,15.3721,0.15
220.605362876,0.169058475631,-0.2712,0.6571,4.0296,1.09
216.816685903,1.50918720758,0.1034,-0.0577,13.1958,0.62
216.300243928,-2.50320343755,-0.2157,0.2953,4.7263,0.62
210.219911408,-2.9559374434,0.2322,-0.4312,14.7413,0.73
219.77597273,-2.62378317309,-0.1195,0.0143,15.4335,0.66
213.656701699,1.25717259837,0.3036,-0.1096,1.6481,0.9
219.634917485,0.294998087963,-0.4606,0.4642,4.3459,1.13
217.307291126,-2.77908889014,0.153,0.4233,1.9112,0.46
211.26007087,-1.13205085047,0.0098,-0.3477,9.0376,0.86
215.219293809,1.14450828762,-0.3715,-0.1934,0.1781,0.1
220.02557732,1.61657912557,-0.6836,-0.1005,15.1385,0.39
215.203628317,-1.07059327052,-0.1398,0.4686,15.3894,0.26
223.993341442,-0.54788186538,-0.4994,-0.3633,0.2662,0.19
216.264274021,-0.83701548366,-0.0494,0.4867,13.9194,0.67
210.800164345,2.739137418,-0.2729,0.0693,14.4065,0.73
214.019470776,0.716119354732,0.4127,-0.1917,13.4059,0.71
222.754947826,2.51834849042,0.5774,-0.3414,2.4678,0.74
216.45821272,1.98042720484,-0.0024,-0.0419,13.9394,0.72
221.111254942,-1.63138846756,0.2979,-0.3933,3.3659,0.48
219.238099351,0.808425215808,-0.0072,0.2822,6.0731,0.21
222.341890884,1.70049520979,-0.2785,-0.1862,13.451,1.09
220.079127151,1.92108135096,-0.0125,0.0601,15.4525,0.72
219.000019684,2.35144083807,0.2518,0.273,1.4725,0.99
213.832002219,-1.60561015575,0.0356,0.0583,14.4392,0.25
217.844507759,-2.56738811023,0.2313,0.0274,9.1291,0.14
210.674767813,-0.4866829768,0.1382,0.2196,13.8195,0.67
216.088484543,-1.81943711807,0.1614,-0.1131,5.2625,0.66
216.621288286,-0.426873192184,-0.2788,-0.3487,9.6159,0.63
212.164704026,-1.27662067381,-0.4986,0.5018,14.1298,0.76
217.000310054,-1.6846281579,0.1295,-0.6792,13.7447,0.64
221.031993644,1.49122873425,0.4094,-0.0184,6.9566,0.21
213.174602433,-1.35089390348,0.1988,-0.2473,15.0478,0.52
224.111479517,-0.644481691466,-0.6375,-0.193,9.3905,0.81
215.661469051,2.18135870406,-0.0071,-0.1099,6.2065,0.38
213.90805644,0.098820644203,-0.516,-0.2183,11.3774,0.29
219.339453349,-0.005427904171,0.6766,-0.0307,3.5681,0.86
224.208106636,2.11321977971,0.5906,-0.0461,7.6106,0.47
222.360348661,-0.88422933423,0.4161,-0.5655,12.3406,0.67
212.1049121,2.17848802122,0.3968,-0.1783,12.7245,0.25
215.609735274,0.092829321716,-0.0172,-0.159,15.5257,0.71
218.59874235,-2.54204773733,0.0021,0.0818,13.5945,0.77
221.169273086,-0.079585548709,-0.1451,0.0019,14.2304,0.41
214.068168632,0.197806743626,-0.28,0.0971,15.563,0.64
211.84490309,0.833758213209,0.1531,0.0389,8.259,1.48
212.111768282,1.33251253423,0.2908,0.0487,9.4918,1.08
224.495363033,-2.68140214038,-0.0197,0.199,12.767,0.26
217.412815374,-1.02418472457,0.0602,0.055,15.5008,0.42
211.781681881,1.83214428869,-0.0772,0.2234,14.3249,0.79
221.657579296,0.219139266206,-0.1914,-0.0725,4.8176,0.13
215.682979401,-2.87218645084,0.2992,0.1046,2.52,1.3
215.336265584,-2.61069291953,0.21,-0.0993,3.1386,1.18
219.334546721,2.56648787983,0.0703,0.0466,15.3434,0.24
217.569924048,0.681062393369,-0.0311,-0.0497,14.1054,0.14
222.37871987,2.66738541758,0.1132,0.291,4.64,0.83
222.371916011,-2.10288728805,0.219,-0.1885,6.2359,0.24
216.78878653,-2.80453643429,0.1646,-0.2833,15.4348,0.31
222.709370561,-1.95491466221,0.2281,0.0981,11.2383,0.77
220.551576362,-0.231731909068,0.1626,0.1027,14.8143,0.73
223.849912614,2.89572808297,-0.0761,0.367,12.8563,1.09
220.715706316,1.71393753784,0.2466,-0.2001,3.0553,0.16
214.208411731,-0.535929525015,-0.3189,0.3512,14.2051,0.39
222.827019438,-0.999436772892,0.0641,0.2296,14.8991,0.46
223.686362039,0.061988542885,-0.2045,0.0453,14.0829,0.76
213.245480004,0.453485486908,-0.1037,0.3374,0.6295,0.1
222.476432593,2.08854084788,0.004,0.108,15.404,0.34
222.703672885,-2.66265910968,-0.1444,-0.0074,11.7402,0.22
211.555280829,-2.61130828005,0.0304,0.3571,15.5629,0.06
222.023462464,-2.05951736004,-0.4804,-0.1377,2.0934,0.8
223.220159653,0.882559582134,-0.1776,-0.3427,14.6959,0.51
223.998254942,1.60332371797,0.738,0.0828,14.2399,0.47
220.438571556,2.10961575976,-0.5888,-0.0807,7.0383,1.29
210.803725488,-0.992265567227,-0.0075,-0.0939,15.4329,0.59
216.865632568,2.01156358973,0.0608,0.0625,2.6209,0.9
224.601446884,1.96878539934,-0.0342,-0.4945,13.989,0.17
218.947647108,-1.64575396332,0.7253,0.0614,15.3063,0.62
216.458639688,-2.91896591984,0.3508,0.5676,7.9284,0.13
217.260973101,1.73554201664,0.0179,-0.0533,13.9245,0.65
221.600065558,2.14375461547,0.05,0.0047,12.1542,0.68
217.410910592,1.23418555072,-0.2523,0.2641,14.7888,0.8
220.919206348,1.69977416339,-0.0457,-0.1789,14.6029,0.47
215.79782978,0.466422435498,0.0345,0.0524,13.3492,0.87
218.612099114,-1.45713301877,-0.1554,0.1447,4.5542,0.3
221.568590602,0.084747311481,0.0457,0.0422,15.5128,0.29
213.172308446,0.427020442524,0.3149,0.2237,8.9799,0.63
220.526801095,0.810281891637,-0.0068,-0.0427,8.317,0.88
221.802813548,2.49844815569,-0.0452,-0.4411,3.8521,0.74
214.164158242,-2.82247201682,-0.08,-0.06,15.563,0.3
212.443010781,2.74730815053,0.5118,0.477,8.052,0.65
219.546815906,1.51933863214,-0.4581,-0.3454,8.472,0.78
218.185590144,1.49152061436,0.2469,-0.0609,10.8283,0.21
217.591488078,-2.26256935381,-0.0338,-0.2842,15.1706,0.5
222.206908017,0.308256737086,0.1398,-0.1782,2.0582,0.33
213.82075743,0.471764118535,-0.0509,-0.0816,15.4449,0.55
210.64756496,0.869921768003,0.0153,0.1673,13.7524,0.86
223.259097271,0.141002270901,0.0577,-0.5876,10.9125,0.67
219.259399628,0.87799909223,-0.6832,0.0746,14.7022,0.13
222.63135956,1.92824210247,-0.5667,0.2245,0.705,0.73
221.144324569,-1.26919663826,-0.2383,0.6507,2.2385,1.29
213.046851714,0.028044329508,0.3714,-0.5797,0.8548,0.93
218.053440075,-2.70720833866,0.6284,-0.1193,4.778,0.79
216.037189278,1.71190784152,-0.0357,0.2182,14.6228,0.79
212.263189558,2.58084028267,-0.1674,-0.0381,12.9178,0.45
217.724420506,0.158077911817,0.0646,0.6379,5.8121,0.52
215.707610313,1.00013062096,-0.1267,0.3093,1.8514,0.35
222.992447722,-0.127042141519,-0.6416,0.248,2.5426,1.3
211.514720582,-0.273361507668,-0.1962,0.0405,12.9053,0.12
221.731024443,-1.59592204558,0.2825,0.515,14.9343,0.29
212.240671153,-0.006189994684,-0.5406,0.2083,13.1157,0.45
216.24865454,0.116715685845,0.4216,-0.2144,2.5801,0.48
223.712295665,2.16639082043,-0.3061,0.3873,1.699,0.11
217.926572371,-2.34150297759,0.3695,-0.1824,13.1373,0.15
218.922775839,-2.93242001547,-0.2913,-0.0585,14.3474,0.39
212.553854892,-1.0183351938,0.3283,0.1364,14.6755,0.04
216.032731632,2.62934510105,0.0407,0.0891,3.2752,0.61
215.338533176,-2.31035279681,0.4339,0.394,15.237,0.23
211.627115503,1.42572101865,0.0616,-0.0986,14.7542,0.59
211.335600161,0.080435245439,0.6206,0.1875,1.1094,1.29
224.192024067,1.24245796676,0.05,-0.34,7.1697,0.19
212.86447348,0.162642124193,-0.1385,-0.0579,15.3838,0.18
214.863887569,-1.82120676611,-0.3745,0.1412,11.9069,0.15
223.270409115,-1.04038234893,0.0302,0.4397,1.2265,0.53
224.259231624,2.76118916767,-0.2387,0.5384,8.7921,0.46
220.635087938,0.662993997052,0.1038,0.1782,15.3399,0.26
214.160106763,-1.92094889651,-0.3716,-0.4357,11.7242,0.21
218.998235428,2.44543679872,-0.0199,-0.0396,12.1951,0.13
213.630595543,-2.58090115094,-0.2758,-0.0804,14.8949,0.09
218.748722621,0.515195754672,0.3139,0.0223,15.5281,0.0
214.244642909,-2.58056688856,-0.2035,0.1898,9.2823,0.19
220.556884738,2.84283725568,0.0211,0.7401,4.2354,0.19
214.84091986,1.43506724904,-0.1126,-0.6351,2.4184,1.01
215.845799221,-0.98490799687,0.4176,-0.0526,15.244,0.24
217.661470112,-1.19368604562,-0.3801,-0.2666,1.303,0.65
218.386089517,2.42697737307,-0.2011,-0.1349,14.3963,0.21
219.74967618,1.34244760499,0.7583,-0.109,1.0528,0.21
222.623491183,-0.209695479766,0.008,0.1059,2.6876,0.46
215.382801594,-0.397599309627,-0.5681,-0.2063,13.1108,0.19
220.335223047,-0.347297192208,0.0692,0.2202,2.2256,0.86
219.31813853,-2.18939246939,0.3666,-0.2141,14.8088,0.79
223.545330147,2.20590351126,0.0808,-0.0316,11.7695,0.58
217.588908251,1.83921845564,-0.1551,0.6043,0.7272,1.18
218.619955548,1.88661177945,-0.5708,0.1355,8.7689,0.32
220.880901387,-2.29425713354,-0.1771,0.5108,4.5289,0.38
211.485673535,1.85694459044,0.4375,0.4342,10.9143,1.25
213.781181921,1.20251268334,0.3623,0.1311,15.262,0.34
213.865053442,0.86140772313,0.4228,-0.1249,15.0069,0.56
215.757590041,-2.60376561035,-0.2,-0.0368,15.563,0.29
210.848128925,-1.56403609951,-0.0924,-0.1577,6.6559,0.22
214.238208347,-2.23298622691,0.2886,0.3011,4.6399,0.19
220.641628154,1.56755806334,-0.0072,0.4086,11.4044,0.68
211.257944141,0.169378732707,0.4974,-0.0185,0.9769,0.39
213.178899691,-1.21827763324,0.0782,0.0823,3.3827,1.06
213.875804959,2.59011548514,-0.072,-0.2845,3.6735,1.0
213.262922912,0.113992621976,0.0088,-0.4461,11.092,0.91
223.242597754,-2.05855502272,-0.0842,-0.302,7.8562,1.06
215.027232568,2.31995152027,-0.6589,0.1998,14.0665,0.9
218.634968344,2.23492322077,-0.1152,-0.2059,4.2471,0.39
221.795663319,-0.525198705433,0.1106,0.0113,3.5189,0.98
215.267104014,0.307570841723,0.1847,0.3469,14.0516,0.3
216.22043401,1.7211936224,0.4037,0.0362,2.4845,0.98
215.982788909,1.34222116278,0.5497,-0.4371,9.5106,0.1
222.29364301,-0.612762683581,-0.2244,0.0297,5.2818,1.36
219.731707324,-1.92537560744,0.1804,-0.4189,5.659,0.1
